cod_condutorinfrator;num_auto;dat_apresentdoc;dat_entradasistema
67744;"B084256427";"2007-02-07";"2007-02-07"
71055;"B092583318";"2007-02-07";"2007-02-22"
71548;"B086888951";"2007-02-21";"2007-02-23"
74945;"B085610887";"2007-02-21";"2007-03-09"
71784;"B085610267";"2007-02-21";"2007-02-26"
73653;"B092329907";"2007-02-23";"2007-03-06"
75784;"B092329918";"2007-02-13";"2007-03-13"
67545;"B092622593";"2007-01-30";"2007-02-07"
75770;"B092622623";"2007-02-09";"2007-03-13"
70971;"B078537452";"2007-02-21";"2007-02-21"
75583;"B092573371";"2007-02-08";"2007-03-12"
73419;"B092622879";"2007-02-16";"2007-03-06"
73088;"B092622867";"2007-02-16";"2007-03-05"
68666;"B092573417";"2007-02-02";"2007-02-09"
14020;"B092573436";"2007-02-09";"2007-02-15"
69805;"B092573444";"2007-02-05";"2007-02-14"
57732;"B092573452";"2007-02-05";"2007-02-14"
73420;"B092619697";"2007-02-14";"2007-03-06"
83839;"B092578802";"2007-02-05";"2007-04-12"
68770;"B092619681";"2007-02-02";"2007-02-12"
74300;"B092619673";"2007-02-26";"2007-03-07"
70919;"B078629594";"2007-02-16";"2007-02-16"
77261;"B092619495";"2007-03-09";"2007-03-16"
71100;"B092628915";"2007-02-08";"2007-02-22"
76568;"B083605681";"2007-02-21";"2007-03-14"
70924;"B095418334";"2007-02-21";"2007-02-16"
72923;"B083605711";"2007-02-16";"2007-03-05"
68492;"B092620353";"2007-02-01";"2007-02-09"
73165;"B092625592";"2007-02-15";"2007-03-05"
72903;"B092625584";"2007-02-14";"2007-03-05"
71126;"B092628857";"2007-01-31";"2007-02-22"
73967;"B092628818";"2007-02-21";"2007-03-07"
71502;"B092628807";"2007-02-05";"2007-02-23"
73100;"B092627567";"2007-02-17";"2007-03-05"
68514;"B092623018";"2007-02-09";"2007-02-09"
70128;"B092627692";"2007-02-09";"2007-02-15"
71754;"B092620388";"2007-02-12";"2007-02-26"
70792;"B092620377";"2007-02-06";"2007-02-16"
74466;"B092584764";"2007-02-21";"2007-03-08"
68960;"B092584772";"2007-01-31";"2007-02-12"
69803;"B092579604";"2007-02-05";"2007-02-14"
74298;"B092579597";"2007-02-26";"2007-03-07"
72910;"B092579574";"2007-02-16";"2007-03-05"
67766;"B085467782";"2007-02-01";"2007-02-07"
73436;"B092617937";"2007-02-16";"2007-03-06"
72745;"B085467863";"2007-02-21";"2007-03-01"
72605;"B079254489";"2007-02-21";"2007-03-01"
69138;"B079250424";"2007-02-12";"2007-02-12"
70784;"B085082252";"2007-02-16";"2007-02-16"
71291;"B095953124";"2007-02-21";"2007-02-22"
71023;"B083776478";"2007-02-21";"2007-02-21"
71679;"B078659965";"2007-02-21";"2007-02-23"
73145;"B078659949";"2007-02-21";"2007-03-05"
72858;"B070327394";"2007-02-16";"2007-03-02"
72140;"B078444098";"2007-02-20";"2007-02-27"
72426;"L002305054";"2007-02-13";"2007-02-28"
68884;"L002305097";"2007-01-31";"2007-02-12"
67674;"L002305178";"2007-01-30";"2007-02-07"
74870;"L002305216";"2007-02-14";"2007-03-09"
71505;"R005779197";"2007-02-06";"2007-02-23"
73539;"R005779219";"2007-02-15";"2007-03-06"
69684;"R005779235";"2007-02-07";"2007-02-14"
74340;"R005779251";"2007-02-13";"2007-03-07"
68463;"R005779267";"2007-01-31";"2007-02-08"
68457;"R005779278";"2007-01-31";"2007-02-08"
84902;"R005779324";"2007-02-15";"2007-04-16"
69665;"R005779332";"2007-02-07";"2007-02-14"
70680;"R005779391";"2007-02-13";"2007-02-16"
74438;"L002305321";"2007-02-13";"2007-03-08"
70651;"R005779405";"2007-02-13";"2007-02-16"
69901;"L002305399";"2007-02-08";"2007-02-14"
67242;"L002305402";"2007-02-13";"2007-03-07"
51663;"R005779707";"2007-02-13";"2007-02-16"
69235;"R005779715";"2007-02-02";"2007-02-13"
73510;"L002305488";"2007-02-14";"2007-03-06"
72130;"R005779804";"2007-02-16";"2007-02-27"
74533;"L002305507";"2007-02-13";"2007-03-08"
70707;"L002305577";"2007-02-13";"2007-02-16"
69685;"L002305585";"2007-02-06";"2007-02-14"
68375;"L002305763";"2007-01-29";"2007-02-08"
70691;"L002305817";"2007-02-13";"2007-02-16"
67698;"R005780721";"2007-01-30";"2007-02-07"
72483;"L002305867";"2007-02-09";"2007-02-28"
69694;"L002305887";"2007-02-07";"2007-02-14"
69812;"L002306317";"2007-02-07";"2007-02-14"
68334;"R005782577";"2007-01-31";"2007-02-08"
69072;"R005782597";"2007-02-01";"2007-02-12"
71334;"L002306336";"2007-02-08";"2007-02-22"
4299;"L002306344";"2007-03-01";"2007-03-16"
74344;"L002306367";"2007-02-12";"2007-03-07"
68852;"L002306387";"2007-01-31";"2007-02-12"
76643;"R005782747";"2007-01-22";"2007-03-14"
73242;"L002306417";"2007-02-12";"2007-03-05"
72363;"R005782821";"2007-02-12";"2007-02-28"
69902;"L002306549";"2007-02-08";"2007-02-14"
74120;"L002306573";"2007-02-15";"2007-03-07"
73262;"L002306627";"2007-02-16";"2007-03-05"
69710;"R005783143";"2007-02-05";"2007-02-14"
69092;"L002306727";"2007-01-31";"2007-02-12"
74526;"L002306778";"2007-02-12";"2007-03-08"
71574;"R005783283";"2007-02-08";"2007-02-23"
73092;"R005783387";"2007-02-16";"2007-03-05"
70696;"R005783402";"2007-02-16";"2007-02-16"
69535;"R005783712";"2007-02-02";"2007-02-13"
76120;"R005783727";"2007-03-07";"2007-03-13"
77671;"L002306847";"2007-03-05";"2007-03-19"
31074;"R005784107";"2007-02-02";"2007-02-14"
70362;"R005784727";"2007-02-12";"2007-02-15"
77807;"R005784824";"2007-03-15";"2007-03-21"
75701;"R005784972";"2007-02-16";"2007-03-12"
69860;"R005785081";"2007-02-01";"2007-02-14"
70796;"R005785097";"2007-02-17";"2007-02-16"
77150;"R005785375";"2007-02-15";"2007-03-15"
75207;"R005785685";"2007-02-16";"2007-03-09"
76620;"R005786312";"2007-02-16";"2007-03-14"
72048;"R005786371";"2007-02-14";"2007-02-27"
76654;"R005786436";"2007-02-16";"2007-03-14"
73633;"L002306867";"2007-02-15";"2007-03-06"
69519;"R005786606";"2007-02-05";"2007-02-13"
76668;"R005786622";"2007-02-15";"2007-03-14"
73906;"R005786727";"2007-02-21";"2007-03-06"
77021;"R005786908";"2007-02-16";"2007-03-15"
68163;"R005786975";"2007-02-05";"2007-02-08"
71927;"L002306883";"2007-02-09";"2007-02-26"
71722;"L002306891";"2007-02-09";"2007-02-26"
71107;"L002306875";"2007-02-17";"2007-02-22"
71848;"R005787277";"2007-02-13";"2007-02-26"
70516;"R005787289";"2007-02-08";"2007-02-16"
71736;"R005787297";"2007-02-09";"2007-02-26"
71734;"R005787307";"2007-02-09";"2007-02-26"
69262;"R005787197";"2007-02-13";"2007-02-13"
71753;"R005787203";"2007-02-09";"2007-02-26"
71746;"R005787238";"2007-02-09";"2007-02-26"
72012;"R005787246";"2007-02-13";"2007-02-26"
71731;"R005787254";"2007-02-03";"2007-02-26"
71719;"R005787262";"2007-02-09";"2007-02-26"
76642;"R005787432";"2007-01-22";"2007-03-14"
70483;"R005787548";"2007-02-01";"2007-02-15"
84842;"R005787637";"2007-02-02";"2007-04-16"
70004;"R005787645";"2007-02-14";"2007-02-14"
78397;"R005787874";"2007-02-16";"2007-03-22"
68232;"R005787987";"2007-02-07";"2007-02-08"
76607;"R005787998";"2007-02-16";"2007-03-14"
69906;"R005788037";"2007-01-31";"2007-02-14"
74190;"R005788048";"2007-02-16";"2007-03-07"
68525;"L002306948";"2007-02-02";"2007-02-09"
69221;"L002306956";"2007-02-02";"2007-02-13"
68729;"R005788102";"2007-01-31";"2007-02-09"
69419;"R005788498";"2007-02-08";"2007-02-13"
67134;"R005788579";"2007-02-02";"2007-02-05"
74795;"R005788749";"2007-02-07";"2007-03-08"
68030;"R005788846";"2007-02-05";"2007-02-07"
71925;"R005788854";"2007-02-17";"2007-02-26"
69944;"R005788877";"2007-02-12";"2007-02-14"
70911;"R005788907";"2007-02-17";"2007-02-16"
72026;"R005789017";"2007-02-17";"2007-02-26"
71984;"R005789036";"2007-02-06";"2007-02-26"
69248;"R005793707";"2007-01-29";"2007-02-13"
71458;"L002307073";"2007-02-06";"2007-02-23"
67914;"L002307197";"2007-01-29";"2007-02-07"
70202;"L002307235";"2007-02-09";"2007-02-15"
69116;"L002307316";"2007-02-12";"2007-02-12"
71259;"R005794242";"2007-02-17";"2007-02-22"
69119;"R005794536";"2007-02-12";"2007-02-12"
72534;"R005794567";"2007-02-15";"2007-02-28"
75698;"L002307437";"2007-02-15";"2007-03-12"
68419;"R005794587";"2007-02-05";"2007-02-08"
68431;"L002307529";"2007-02-02";"2007-02-08"
73827;"L002307545";"2007-02-15";"2007-03-06"
73109;"R005794692";"2007-01-31";"2007-03-05"
72507;"L002307561";"2007-02-16";"2007-02-28"
73127;"L002307596";"2007-02-16";"2007-03-05"
67932;"R005794838";"2007-02-02";"2007-02-07"
74606;"R005794854";"2007-02-16";"2007-03-08"
70214;"L002307642";"2007-02-09";"2007-02-15"
75014;"R005794907";"2007-02-16";"2007-03-09"
73203;"R005794927";"2007-02-17";"2007-03-05"
68271;"R005794935";"2007-01-31";"2007-02-08"
70625;"R005794943";"2007-02-16";"2007-02-16"
70002;"R005794978";"2007-02-08";"2007-02-14"
70355;"L002307747";"2007-02-12";"2007-02-15"
70357;"R005794994";"2007-02-12";"2007-02-15"
74900;"R005795001";"2007-02-22";"2007-03-09"
74620;"R005795036";"2007-02-16";"2007-03-08"
73158;"L002307782";"2007-02-16";"2007-03-05"
69637;"L002307797";"2007-02-07";"2007-02-14"
65923;"R005795133";"2007-01-29";"2007-01-31"
74611;"R005795176";"2007-02-16";"2007-03-08"
84972;"R005795184";"2007-02-13";"2007-04-16"
84895;"R005795192";"2007-02-16";"2007-04-16"
84893;"R005795206";"2007-02-16";"2007-04-16"
4299;"L002307827";"2007-02-12";"2007-02-28"
67945;"R005795265";"2007-02-02";"2007-02-07"
73038;"R005795273";"2007-02-16";"2007-03-05"
73649;"L002307847";"2007-02-16";"2007-03-06"
73649;"L002307855";"2007-02-16";"2007-03-06"
72551;"R005795303";"2007-02-16";"2007-02-28"
68538;"R005795354";"2007-02-05";"2007-02-09"
73025;"L002307944";"2007-02-16";"2007-03-05"
70866;"L002307967";"2007-02-12";"2007-02-16"
67842;"R005795451";"2007-02-01";"2007-02-07"
65805;"L002307979";"2007-01-29";"2007-01-31"
67690;"L002308002";"2007-01-29";"2007-02-07"
4299;"L002308017";"2007-02-21";"2007-03-05"
72638;"L002308045";"2007-02-15";"2007-03-01"
68174;"R005795637";"2007-02-02";"2007-02-08"
71290;"L002308053";"2007-02-13";"2007-02-22"
73130;"L002308061";"2007-02-16";"2007-03-05"
70684;"R005795656";"2007-02-14";"2007-02-16"
75178;"R005795702";"2007-02-17";"2007-03-09"
74327;"R005795717";"2007-02-14";"2007-03-07"
75688;"L002308118";"2007-02-16";"2007-03-12"
70681;"R005795753";"2007-02-14";"2007-02-16"
77139;"R005795788";"2007-02-13";"2007-03-15"
70611;"R005795796";"2007-02-13";"2007-02-16"
70450;"R005795807";"2007-02-14";"2007-02-15"
74857;"L002308142";"2007-02-15";"2007-03-09"
74604;"R005795869";"2007-02-16";"2007-03-08"
78645;"R005795885";"2007-03-12";"2007-03-23"
72552;"R005795931";"2007-02-16";"2007-02-28"
75248;"L002308169";"2007-02-21";"2007-03-09"
83059;"R005796032";"2007-03-27";"2007-04-10"
68133;"L002308177";"2007-02-02";"2007-02-08"
74326;"L002308193";"2007-02-13";"2007-03-07"
69738;"R005796113";"2007-02-09";"2007-02-14"
73010;"R005796164";"2007-02-16";"2007-03-05"
72532;"L002308247";"2007-02-16";"2007-02-28"
69618;"R005796199";"2007-02-07";"2007-02-14"
84976;"R005796245";"2007-02-01";"2007-04-16"
67359;"R005796296";"2007-01-31";"2007-02-06"
70350;"L002308266";"2007-02-12";"2007-02-15"
67862;"R005796326";"2007-02-01";"2007-02-07"
72486;"R005796377";"2007-02-15";"2007-02-28"
69670;"R005796385";"2007-02-07";"2007-02-14"
73885;"L002308339";"2007-02-16";"2007-03-06"
74352;"L002308347";"2007-02-14";"2007-03-07"
71619;"R005796407";"2007-02-13";"2007-02-23"
69990;"R005796415";"2007-02-08";"2007-02-14"
72231;"R005796447";"2007-02-14";"2007-02-27"
38457;"R005796474";"2007-02-13";"2007-02-28"
69003;"R005796512";"2007-02-06";"2007-02-12"
74891;"R005796555";"2007-02-14";"2007-03-09"
74062;"R005796563";"2007-02-15";"2007-03-07"
69577;"L002308452";"2007-02-07";"2007-02-14"
75150;"L002308487";"2007-02-16";"2007-03-09"
73993;"L002308495";"2007-02-09";"2007-03-07"
75625;"L002308533";"2007-02-17";"2007-03-12"
69978;"R005796636";"2007-02-08";"2007-02-14"
72704;"R005796667";"2007-02-15";"2007-03-01"
74284;"R005796709";"2007-02-15";"2007-03-07"
67222;"L002308606";"2007-01-30";"2007-02-06"
71489;"L002308673";"2007-02-09";"2007-02-23"
73087;"R005796768";"2007-02-16";"2007-03-05"
70568;"R005796814";"2007-02-13";"2007-02-16"
73161;"R005796897";"2007-02-16";"2007-03-05"
74174;"R005796903";"2007-02-16";"2007-03-07"
69781;"L002308727";"2007-02-08";"2007-02-14"
70589;"L002308738";"2007-02-13";"2007-02-16"
65206;"R005796977";"2007-01-26";"2007-01-30"
79002;"R005797071";"2007-02-04";"2007-03-26"
70312;"L002308807";"2007-02-12";"2007-02-15"
72406;"L002308827";"2007-02-15";"2007-02-28"
72405;"L002308835";"2007-02-16";"2007-02-28"
72417;"L002308843";"2007-02-12";"2007-02-28"
67597;"L002308878";"2007-01-29";"2007-02-07"
72359;"R005797209";"2007-02-14";"2007-02-28"
70342;"L002308894";"2007-02-12";"2007-02-15"
65016;"L002308916";"2007-01-26";"2007-01-29"
75192;"L002309009";"2007-02-16";"2007-03-09"
67644;"L002309033";"2007-01-29";"2007-02-07"
67644;"L002309025";"2007-01-31";"2007-02-07"
73255;"R005797322";"2007-02-17";"2007-03-05"
71091;"L002309297";"2007-02-07";"2007-02-22"
74882;"R005797381";"2007-02-15";"2007-03-09"
68938;"L002309307";"2007-02-02";"2007-02-12"
74901;"L002309327";"2007-02-14";"2007-03-09"
72497;"R005797403";"2007-02-14";"2007-02-28"
67412;"R005797427";"2007-01-30";"2007-02-06"
73084;"R005797462";"2007-02-16";"2007-03-05"
68532;"R005797477";"2007-02-07";"2007-02-09"
72544;"L002309424";"2007-02-15";"2007-02-28"
67393;"R005797497";"2007-01-31";"2007-02-06"
44039;"R005797519";"2007-02-09";"2007-04-16"
67709;"R005797527";"2007-01-31";"2007-02-07"
73231;"R005797586";"2007-02-17";"2007-03-05"
84985;"R005797608";"2007-01-26";"2007-04-16"
69732;"L002309467";"2007-02-07";"2007-02-14"
70000;"R005797675";"2007-02-08";"2007-02-14"
68466;"R005797737";"2007-02-01";"2007-02-08"
72553;"R005797787";"2007-02-16";"2007-02-28"
71359;"R005797957";"2007-02-13";"2007-02-22"
71623;"L002309599";"2007-02-13";"2007-02-23"
73232;"R005798007";"2007-02-17";"2007-03-05"
68161;"R005798043";"2007-02-02";"2007-02-08"
72630;"L002309661";"2007-02-15";"2007-03-01"
72474;"R005798132";"2007-02-15";"2007-02-28"
67629;"L002309688";"2007-02-02";"2007-02-07"
70116;"R005798264";"2007-02-09";"2007-02-15"
76105;"L002309777";"2007-02-16";"2007-03-13"
74736;"R005798299";"2007-02-15";"2007-03-08"
75181;"R005798329";"2007-02-17";"2007-03-09"
72351;"L002309815";"2007-02-14";"2007-02-28"
74548;"R005798361";"2007-02-13";"2007-03-08"
75331;"R005798485";"2007-02-17";"2007-03-12"
74964;"R005798531";"2007-02-17";"2007-03-09"
72462;"L002309897";"2007-02-15";"2007-02-28"
72719;"R005798582";"2007-02-15";"2007-03-01"
75648;"R005798639";"2007-02-22";"2007-03-12"
66658;"R005798663";"2007-01-29";"2007-02-02"
74624;"R005798687";"2007-02-16";"2007-03-08"
74343;"L002310007";"2007-02-13";"2007-03-07"
69724;"L002310015";"2007-02-08";"2007-02-14"
72700;"L002310031";"2007-02-15";"2007-03-01"
72404;"R005798701";"2007-02-16";"2007-02-28"
26271;"R005798736";"2007-02-16";"2007-02-28"
73054;"L002310066";"2004-02-16";"2007-03-05"
73094;"R005798787";"2007-02-16";"2007-03-05"
67385;"L002310236";"2007-01-31";"2007-02-06"
70662;"L002310244";"2007-02-14";"2007-02-16"
74514;"L002310228";"2007-02-13";"2007-03-08"
75637;"R005798841";"2007-02-21";"2007-03-12"
70674;"R005798922";"2007-02-14";"2007-02-16"
67693;"L002310414";"2007-01-29";"2007-02-07"
73788;"R005798973";"2007-02-13";"2007-03-06"
14937;"L002310457";"2007-02-14";"2007-03-06"
4299;"L002310527";"2007-02-15";"2007-03-09"
72356;"L002310503";"2007-02-14";"2007-02-28"
70287;"L002310643";"2007-02-06";"2007-02-15"
74060;"L002310651";"2007-02-16";"2007-03-07"
72381;"L002310686";"2007-02-09";"2007-02-28"
73918;"L002310716";"2007-02-16";"2007-03-06"
70834;"R005799333";"2007-02-09";"2007-02-16"
76756;"L002310775";"2007-02-17";"2007-03-15"
73267;"R005799384";"2007-02-16";"2007-03-05"
69040;"R005799406";"2007-02-01";"2007-02-12"
67770;"R005799414";"2007-01-30";"2007-02-07"
73538;"L002310848";"2007-02-14";"2007-03-06"
74755;"R005799511";"2007-02-14";"2007-03-08"
73041;"R005799837";"2007-02-16";"2007-03-05"
72378;"L002311089";"2007-02-09";"2007-02-28"
65788;"L002311097";"2007-01-25";"2007-01-31"
65788;"L002311107";"2007-01-25";"2007-01-31"
71577;"R005800366";"2007-02-09";"2007-02-23"
76797;"R005800552";"2007-02-16";"2007-03-15"
71331;"L002311178";"2007-02-08";"2007-02-22"
70861;"R005801157";"2007-02-09";"2007-02-16"
75279;"R005801192";"2007-02-21";"2007-03-09"
73970;"R005801265";"2007-02-12";"2007-03-07"
77764;"L002311216";"2007-02-17";"2007-03-21"
69238;"L002311224";"2007-02-02";"2007-02-13"
73981;"L002311247";"2007-02-22";"2007-03-07"
69612;"L002311275";"2007-02-01";"2007-02-14"
73501;"L002311356";"2007-02-15";"2007-03-06"
68838;"R005801451";"2007-01-31";"2007-02-12"
74018;"R005801516";"2007-02-12";"2007-03-07"
69669;"L002311518";"2007-02-06";"2007-02-14"
75096;"L002311526";"2007-02-16";"2007-03-09"
70221;"L002311542";"2007-02-09";"2007-02-15"
75510;"R005801637";"2007-02-22";"2007-03-12"
68821;"L002311674";"2007-02-01";"2007-02-12"
74728;"L002311755";"2007-02-15";"2007-03-08"
73513;"L002311763";"2007-02-14";"2007-03-06"
75004;"L002311771";"2007-02-15";"2007-03-09"
71477;"L002311801";"2007-02-06";"2007-02-23"
73629;"L002311817";"2007-02-15";"2007-03-06"
71575;"L002311828";"2007-02-09";"2007-02-23"
74011;"L002311836";"2007-02-12";"2007-03-07"
74074;"L002311852";"2007-02-16";"2007-03-07"
74308;"L002311917";"2007-02-14";"2007-03-07"
75693;"R005801885";"2007-02-16";"2007-03-12"
70849;"R005801915";"2007-02-08";"2007-02-16"
75376;"R005801923";"2007-02-16";"2007-03-12"
73546;"L002311984";"2007-02-15";"2007-03-06"
84851;"R005802024";"2007-02-10";"2007-04-16"
74957;"L002312115";"2007-02-15";"2007-03-09"
70536;"L002312158";"2007-02-13";"2007-02-16"
72536;"L002312197";"2007-02-15";"2007-02-28"
84991;"R005802229";"2007-02-10";"2007-04-16"
73115;"R005802571";"2007-02-17";"2007-03-05"
84915;"R005802587";"2007-02-01";"2007-04-16"
75074;"L002312317";"2007-02-16";"2007-03-09"
75954;"L002312379";"2007-02-17";"2007-03-13"
84978;"L002312425";"2007-02-13";"2007-04-16"
75251;"R005804957";"2007-02-15";"2007-03-09"
78340;"R005805082";"2007-02-07";"2007-03-22"
830;"R005805791";"2007-02-17";"2007-03-12"
74114;"L002312549";"2007-02-15";"2007-03-07"
84969;"R005806534";"2007-02-15";"2007-04-16"
74873;"R005806577";"2007-02-15";"2007-03-09"
69370;"R005806585";"2007-02-09";"2007-02-13"
84535;"R005806615";"2007-01-30";"2007-04-13"
84865;"R005806747";"2007-02-02";"2007-04-16"
71369;"R005806763";"2007-02-06";"2007-02-22"
69179;"R005806801";"2007-01-31";"2007-02-13"
72252;"R005806817";"2007-02-16";"2007-02-27"
69357;"R005806852";"2007-02-12";"2007-02-13"
84909;"R005806992";"2007-02-08";"2007-04-16"
73518;"L002312646";"2007-02-14";"2007-03-06"
75622;"R005807107";"2007-02-17";"2007-03-12"
68728;"R005807131";"2007-01-31";"2007-02-09"
84957;"R005807166";"2007-02-11";"2007-04-16"
84966;"R005807227";"2007-02-12";"2007-04-16"
70197;"R005807409";"2007-02-09";"2007-02-15"
85282;"R005807457";"2007-02-06";"2007-04-17"
70814;"R005808057";"2007-02-09";"2007-02-16"
85069;"R005808207";"2007-02-13";"2007-04-17"
70227;"R005809053";"2007-02-09";"2007-02-15"
69229;"R005809061";"2007-02-02";"2007-02-13"
85017;"R005811287";"2007-02-15";"2007-04-16"
85072;"R005811333";"2007-02-16";"2007-04-17"
85015;"R005811376";"2007-02-01";"2007-04-16"
74608;"R005811392";"2007-02-15";"2007-03-08"
72446;"R005811449";"2007-02-08";"2007-02-28"
74599;"R005811457";"2007-02-09";"2007-03-08"
85241;"R005811527";"2007-02-14";"2007-04-17"
85077;"R005811562";"2007-02-16";"2007-04-17"
85291;"R005811791";"2007-02-16";"2007-04-17"
85290;"R005811805";"2007-02-05";"2007-04-17"
74765;"R005812011";"2007-02-12";"2007-03-08"
85255;"R005812038";"2007-02-08";"2007-04-17"
71131;"R005817846";"2007-02-13";"2007-02-22"
73238;"R005832764";"2007-02-18";"2007-03-05"
75153;"R005832802";"2007-02-16";"2007-03-09"
73185;"R005833019";"2007-02-18";"2007-03-05"
85273;"R005833078";"2007-02-13";"2007-04-17"
85276;"R005833086";"2007-02-13";"2007-04-17"
73193;"R005833329";"2007-02-18";"2007-03-05"
73521;"R005833388";"2007-02-15";"2007-03-06"
72221;"R005833566";"2007-02-14";"2007-02-27"
73133;"R005833787";"2007-02-16";"2007-03-05"
71621;"R005833825";"2007-02-13";"2007-02-23"
74861;"R005833868";"2007-02-18";"2007-03-09"
72237;"R005833892";"2007-02-15";"2007-02-27"
85249;"R005833965";"2007-02-14";"2007-04-17"
70152;"R005834031";"2007-02-09";"2007-02-15"
70155;"R005834047";"2007-02-09";"2007-02-15"
68361;"R005834139";"2007-01-31";"2007-02-08"
73036;"R005834147";"2007-02-16";"2007-03-05"
69048;"R005834171";"2007-02-05";"2007-02-12"
73050;"R005834187";"2007-02-16";"2007-03-05"
73017;"R005834244";"2007-02-16";"2007-03-05"
54882;"R005834309";"2007-02-06";"2007-02-12"
74516;"R005834333";"2007-02-13";"2007-03-08"
68546;"R005834422";"2007-02-05";"2007-02-09"
71616;"R005834546";"2007-02-13";"2007-02-23"
69708;"R005834589";"2007-02-09";"2007-02-14"
85062;"R005834619";"2007-02-18";"2007-04-17"
23846;"R005834627";"2007-02-16";"2007-03-08"
74348;"R005834732";"2007-02-13";"2007-03-07"
74897;"R005834767";"2007-02-14";"2007-03-09"
77568;"R005834783";"2007-03-02";"2007-03-19"
71206;"R005834813";"2007-02-08";"2007-02-22"
75401;"R005834821";"2007-02-14";"2007-03-12"
73021;"R005834848";"2007-02-16";"2007-03-05"
73212;"R005834902";"2007-02-18";"2007-03-05"
11137;"R005834953";"2007-02-09";"2007-02-15"
78398;"R005834961";"2007-02-15";"2007-03-22"
70607;"R005835027";"2007-02-13";"2007-02-16"
72421;"R005835178";"2007-02-12";"2007-02-28"
74578;"R005835247";"2007-02-13";"2007-03-08"
73156;"R005835275";"2007-02-16";"2007-03-05"
70590;"R005835348";"2007-02-07";"2007-02-16"
75245;"R005835585";"2007-02-16";"2007-03-09"
75861;"R005835682";"2007-02-21";"2007-03-13"
