cod_condutorinfrator;num_auto;dat_apresentdoc;dat_entradasistema
173178;"R191374008";"2008-01-31";"2008-02-11"
173881;"R191374137";"2008-02-01";"2008-02-12"
170854;"R191374407";"2008-01-22";"2008-02-01"
173077;"R191374679";"2008-02-01";"2008-02-11"
174497;"R191374695";"2008-02-01";"2008-02-13"
165900;"R191374733";"2008-01-18";"2008-01-22"
182047;"R191374741";"2008-01-31";"2008-02-28"
175259;"R191374962";"2008-01-31";"2008-02-14"
169421;"R191374997";"2008-01-11";"2008-01-30"
174171;"R191375004";"2008-02-01";"2008-02-13"
166986;"R191375071";"2008-01-17";"2008-01-24"
171045;"R191375087";"2008-01-14";"2008-02-01"
171830;"R191375098";"2008-01-23";"2008-02-07"
181627;"R191375427";"2008-02-01";"2008-02-27"
168562;"R191375438";"2008-01-09";"2008-01-29"
175104;"R191375721";"2008-01-30";"2008-02-14"
181637;"R191375737";"2008-02-01";"2008-02-27"
171407;"R191375787";"2008-01-21";"2008-02-07"
166476;"R191375837";"2008-01-15";"2008-01-23"
173671;"R191375861";"2008-01-21";"2008-02-12"
181776;"R191375942";"2008-02-14";"2008-02-28"
171960;"R191376175";"2008-01-16";"2008-02-08"
164366;"R191376272";"2008-01-18";"2008-01-18"
162083;"R191376287";"2008-01-15";"2008-01-15"
168419;"R191376477";"2008-01-23";"2008-01-29"
186914;"R191376493";"2008-02-14";"2008-03-06"
168563;"R191376647";"2008-01-08";"2008-01-29"
176758;"R191376655";"2008-02-01";"2008-02-18"
172747;"R191376663";"2008-01-21";"2008-02-11"
169153;"R191376687";"2008-01-07";"2008-01-30"
176980;"R191376701";"2008-02-13";"2008-02-19"
176263;"R191376736";"2008-01-29";"2008-02-18"
171744;"R191376787";"2008-01-16";"2008-02-07"
171762;"R191376841";"2008-01-31";"2008-02-07"
170696;"R191377074";"2008-01-28";"2008-02-01"
171511;"R191377155";"2008-01-24";"2008-02-07"
173374;"R191377437";"2008-01-28";"2008-02-12"
170526;"R191377686";"2008-01-16";"2008-02-01"
172857;"R191377716";"2008-01-22";"2008-02-11"
171746;"R191378445";"2008-01-24";"2008-02-07"
169201;"R191378453";"2008-01-11";"2008-01-30"
183122;"R191378461";"2008-02-01";"2008-02-29"
169427;"R191378477";"2008-01-09";"2008-01-30"
181621;"R191378844";"2008-02-01";"2008-02-27"
178480;"R191378852";"2008-02-01";"2008-02-22"
173260;"R191378968";"2008-01-29";"2008-02-11"
186851;"R191379018";"2008-02-01";"2008-03-06"
169544;"R191379077";"2008-01-12";"2008-01-30"
174285;"R191379085";"2008-01-31";"2008-02-13"
171525;"R191379107";"2008-01-11";"2008-02-07"
178661;"R191380121";"2008-01-29";"2008-02-22"
169436;"R191380156";"2008-01-22";"2008-01-30"
186465;"R191380187";"2008-02-11";"2008-03-06"
176571;"R191380217";"2008-02-01";"2008-02-18"
172869;"R191380318";"2008-01-23";"2008-02-11"
173420;"R191380377";"2008-01-28";"2008-02-12"
176038;"R191380598";"2008-01-30";"2008-02-15"
184409;"R191380617";"2008-02-13";"2008-03-03"
177736;"R191380636";"2008-02-08";"2008-02-20"
173228;"R191380695";"2008-01-28";"2008-02-11"
175999;"R191380757";"2008-01-29";"2008-02-15"
171807;"R191381027";"2008-01-23";"2008-02-07"
170485;"R191381071";"2008-01-15";"2008-02-01"
186858;"R191381087";"2008-02-01";"2008-03-06"
170940;"R191381144";"2008-01-23";"2008-02-01"
170813;"R191381195";"2008-01-16";"2008-02-01"
181638;"R191381268";"2008-02-01";"2008-02-27"
176049;"R191381477";"2008-02-01";"2008-02-15"
166141;"R191381489";"2008-01-11";"2008-01-23"
176027;"R191381497";"2008-01-30";"2008-02-15"
173273;"R191381578";"2008-02-01";"2008-02-11"
169265;"R191381586";"2008-01-09";"2008-01-30"
168154;"R191381608";"2008-01-10";"2008-01-28"
173465;"R191381616";"2008-01-25";"2008-02-12"
173436;"R191381647";"2008-02-06";"2008-02-12"
181966;"R191381659";"2008-01-31";"2008-02-28"
175680;"R191381713";"2008-01-30";"2008-02-15"
172210;"R191381721";"2008-01-29";"2008-02-08"
178672;"R191381748";"2008-01-30";"2008-02-22"
172979;"R191381799";"2008-01-24";"2008-02-11"
166390;"R191382183";"2008-01-21";"2008-01-23"
162255;"R191382205";"2008-01-08";"2008-01-15"
175666;"R191382663";"2008-01-30";"2008-02-15"
171250;"R191382728";"2008-01-30";"2008-02-07"
169712;"R191382787";"2008-01-29";"2008-01-30"
181744;"R191382795";"2008-02-20";"2008-02-28"
187105;"R191383392";"2008-01-30";"2008-03-06"
170378;"R191384097";"2008-02-01";"2008-01-31"
181462;"R191384119";"2008-01-15";"2008-02-27"
185072;"R191384127";"2008-01-23";"2008-03-04"
214614;"R191384178";"2008-01-31";"2008-04-18"
180275;"R191384337";"2008-02-02";"2008-02-26"
169329;"R191384429";"2008-01-16";"2008-01-30"
169284;"R191384437";"2008-01-11";"2008-01-30"
176671;"R191384445";"2008-01-30";"2008-02-18"
184650;"R191384453";"2008-01-23";"2008-03-04"
168462;"R191384477";"2008-01-21";"2008-01-29"
171353;"R191384488";"2008-02-01";"2008-02-07"
170963;"R191384496";"2008-02-01";"2008-02-01"
174355;"R191384569";"2008-02-02";"2008-02-13"
187647;"R191384674";"2008-01-18";"2008-03-07"
173643;"R191384704";"2008-02-01";"2008-02-12"
182464;"R191384771";"2008-01-31";"2008-02-29"
169685;"R191384844";"2008-01-14";"2008-01-30"
177727;"R191384852";"2008-02-01";"2008-02-20"
177081;"R191384925";"2008-02-01";"2008-02-19"
175422;"R191385131";"2008-02-01";"2008-02-15"
172812;"R191385301";"2008-01-21";"2008-02-11"
172929;"R191385778";"2008-01-31";"2008-02-11"
169247;"R191385794";"2008-01-10";"2008-01-30"
168970;"R191386219";"2008-01-09";"2008-01-29"
196561;"R191386227";"2008-01-30";"2008-03-24"
170890;"R191386529";"2008-02-01";"2008-02-01"
170987;"R191386634";"2008-02-01";"2008-02-01"
173109;"R191386707";"2008-01-31";"2008-02-11"
173703;"R191386797";"2008-02-01";"2008-02-12"
170985;"R191386839";"2008-02-01";"2008-02-01"
175665;"R191386952";"2008-01-31";"2008-02-15"
172779;"R191387017";"2008-01-24";"2008-02-11"
173581;"R191387037";"2008-02-12";"2008-02-12"
185541;"R191387727";"2008-02-12";"2008-03-05"
170138;"R191387843";"2008-01-24";"2008-01-31"
169926;"R191387967";"2008-01-18";"2008-01-31"
170434;"R191388017";"2008-01-21";"2008-02-01"
173397;"R191388033";"2008-01-25";"2008-02-12"
173016;"R191388106";"2008-01-28";"2008-02-11"
170295;"R191388165";"2008-01-14";"2008-01-31"
178401;"R191388197";"2008-02-01";"2008-02-22"
172157;"R191388459";"2008-01-21";"2008-02-08"
185109;"R191388491";"2008-01-23";"2008-03-04"
196271;"R191388505";"2008-01-30";"2008-03-24"
171899;"R191388556";"2008-01-18";"2008-02-07"
179761;"R191388587";"2008-01-31";"2008-02-25"
168693;"R191388602";"2008-01-03";"2008-01-29"
174187;"R191388637";"2008-01-31";"2008-02-13"
182966;"R191388904";"2008-01-31";"2008-02-29"
171931;"R191388939";"2008-02-01";"2008-02-08"
173932;"R191388963";"2008-01-25";"2008-02-12"
162077;"R191388998";"2008-01-11";"2008-01-15"
171740;"R191389544";"2008-02-01";"2008-02-07"
162081;"R191389587";"2008-01-11";"2008-01-15"
165406;"R191389609";"2008-01-18";"2008-01-22"
163966;"R191389978";"2008-01-10";"2008-01-18"
166247;"R191389986";"2008-01-26";"2008-01-23"
168116;"R191390011";"2008-01-11";"2008-01-28"
162234;"R191390046";"2008-01-11";"2008-01-15"
170638;"R191390062";"2008-01-28";"2008-02-01"
171770;"R191390089";"2008-01-31";"2008-02-07"
172551;"R191390097";"2008-01-10";"2008-02-11"
165257;"R191390135";"2008-01-16";"2008-01-22"
168324;"R191390186";"2008-01-21";"2008-01-29"
165857;"R191390224";"2008-01-18";"2008-01-22"
180383;"R191390387";"2008-02-15";"2008-02-26"
168357;"R191390697";"2008-01-24";"2008-01-29"
176795;"R191390712";"2008-01-30";"2008-02-18"
176976;"R191391123";"2008-02-14";"2008-02-19"
181623;"R191391147";"2008-02-01";"2008-02-27"
165763;"R191391158";"2008-01-18";"2008-01-22"
179060;"R191391182";"2008-01-15";"2008-02-25"
162078;"R191391247";"2008-01-11";"2008-01-15"
170086;"R191391271";"2008-01-16";"2008-01-31"
171358;"R191391468";"2008-01-14";"2008-02-07"
179554;"R191391476";"2008-01-21";"2008-02-25"
173824;"R191391484";"2008-01-31";"2008-02-12"
167393;"R191391537";"2008-01-17";"2008-01-25"
170791;"R191391557";"2008-01-17";"2008-02-01"
167447;"R191391824";"2008-01-21";"2008-01-25"
164358;"R191391832";"2008-01-09";"2008-01-18"
159684;"R191391921";"2008-01-08";"2008-01-10"
168022;"R191392006";"2008-01-16";"2008-01-28"
190820;"R191392014";"2008-01-30";"2008-03-14"
168179;"R191392022";"2008-01-23";"2008-01-28"
173209;"R191392037";"2008-01-31";"2008-02-11"
174060;"R191392049";"2008-01-30";"2008-02-13"
187528;"R191392081";"2008-01-30";"2008-03-07"
173104;"R191392332";"2008-01-22";"2008-02-11"
176965;"R191392347";"2008-02-12";"2008-02-19"
175751;"R191392359";"2008-01-31";"2008-02-15"
164231;"R191392375";"2008-01-14";"2008-01-18"
174032;"R191392383";"2008-02-01";"2008-02-13"
162377;"R191392405";"2008-01-09";"2008-01-15"
168448;"R191392413";"2008-01-15";"2008-01-29"
171480;"R191392944";"2008-01-14";"2008-02-07"
174384;"R191392987";"2008-01-31";"2008-02-13"
168476;"R191393017";"2008-01-24";"2008-01-29"
170107;"R191393088";"2008-01-28";"2008-01-31"
167684;"R191393118";"2008-01-25";"2008-01-25"
167280;"R191393444";"2008-01-25";"2008-01-25"
168235;"R191393452";"2008-01-28";"2008-01-28"
165800;"R191393479";"2008-01-17";"2008-01-22"
165240;"R191393487";"2008-01-18";"2008-01-22"
171296;"R191393495";"2008-01-23";"2008-02-07"
174372;"R191393517";"2008-01-30";"2008-02-13"
171813;"R191393746";"2008-01-22";"2008-02-07"
171517;"R191393754";"2008-01-29";"2008-02-07"
168171;"R191393777";"2008-01-21";"2008-01-28"
162170;"R191393789";"2008-01-10";"2008-01-15"
173101;"R191393807";"2008-01-30";"2008-02-11"
164006;"R191393827";"2008-01-10";"2008-01-18"
167914;"R191393835";"2008-01-21";"2008-01-28"
168232;"R191393851";"2008-01-15";"2008-01-28"
163193;"R191393886";"2008-01-10";"2008-01-16"
165245;"R191393894";"2008-01-16";"2008-01-22"
167239;"R191393908";"2007-01-10";"2008-01-25"
173779;"R191393916";"2008-01-18";"2008-02-12"
171764;"R191393959";"2008-01-31";"2008-02-07"
167374;"R191393983";"2008-01-15";"2008-01-25"
168243;"R191394017";"2008-01-17";"2008-01-28"
171054;"R191394057";"2008-01-28";"2008-02-01"
170454;"R191394963";"2008-02-01";"2008-02-01"
162826;"R191394971";"2008-01-08";"2008-01-16"
166350;"R191395005";"2008-01-18";"2008-01-23"
171724;"R191395037";"2008-02-01";"2008-02-07"
162774;"R191395048";"2008-01-08";"2008-01-16"
166572;"R191395463";"2008-01-14";"2008-01-24"
162189;"R191395498";"2008-01-11";"2008-01-15"
172222;"R191395544";"2008-02-01";"2008-02-08"
173958;"R191395587";"2008-01-23";"2008-02-12"
166367;"R191395617";"2008-01-21";"2008-01-23"
168347;"R191395625";"2008-01-28";"2008-01-29"
162303;"R191395668";"2008-01-10";"2008-01-15"
166414;"R191395706";"2008-01-21";"2008-01-23"
173284;"R191395714";"2008-01-31";"2008-02-11"
179239;"R191395749";"2008-02-10";"2008-02-25"
176036;"R191395811";"2008-02-10";"2008-02-15"
176046;"R191395846";"2008-02-10";"2008-02-15"
169139;"R191395919";"2008-01-16";"2008-01-30"
188897;"R191397156";"2008-01-31";"2008-03-12"
185161;"R191397217";"2008-01-25";"2008-03-04"
187228;"R191397245";"2008-02-01";"2008-03-06"
174748;"R191397873";"2008-01-29";"2008-02-14"
172207;"R191397903";"2008-01-28";"2008-02-08"
191306;"R191398438";"2008-01-29";"2008-03-14"
181807;"R191398489";"2008-01-25";"2008-02-28"
214600;"R191399825";"2008-01-29";"2008-04-18"
169359;"R191404691";"2008-01-21";"2008-01-30"
190035;"R191404721";"2008-01-31";"2008-03-13"
215535;"R191404787";"2008-02-07";"2008-04-22"
171006;"R191404799";"2008-02-01";"2008-02-01"
191167;"R191405523";"2008-01-24";"2008-03-14"
190704;"R191405547";"2008-01-28";"2008-03-13"
171951;"R191406047";"2008-01-24";"2008-02-08"
169092;"R191406104";"2008-02-01";"2008-01-30"
170965;"R191411515";"2008-01-17";"2008-02-01"
194929;"R191411558";"2008-02-02";"2008-03-20"
167482;"R191411566";"2008-01-14";"2008-01-25"
185503;"R191412775";"2008-02-28";"2008-03-05"
172306;"R191412821";"2008-01-30";"2008-02-08"
176556;"R191412856";"2008-02-09";"2008-02-18"
168866;"R191414352";"2008-01-22";"2008-01-29"
169517;"R191414425";"2008-01-17";"2008-01-30"
183098;"R191416223";"2008-01-30";"2008-02-29"
174525;"R191416495";"2008-01-02";"2008-02-13"
171005;"R191418397";"2008-02-01";"2008-02-01"
167829;"R191418412";"2008-01-14";"2008-01-28"
173157;"R191418487";"2008-02-11";"2008-02-11"
171350;"R191418501";"2008-01-16";"2008-02-07"
171384;"R191418749";"2008-01-31";"2008-02-07"
170516;"R191418773";"2008-01-10";"2008-02-01"
171333;"R191418797";"2008-02-10";"2008-02-07"
178226;"R191418854";"2008-01-30";"2008-02-21"
170602;"R191418862";"2008-01-22";"2008-02-01"
208675;"R191418907";"2008-03-03";"2008-04-10"
165125;"R191419656";"2008-01-17";"2008-01-21"
170888;"R191420018";"2008-02-01";"2008-02-01"
168749;"R191420093";"2008-01-22";"2008-01-29"
167654;"R191420123";"2008-01-25";"2008-01-25"
175443;"R191420147";"2008-02-01";"2008-02-15"
176286;"R191420549";"2008-02-07";"2008-02-18"
187286;"R191420646";"2008-01-31";"2008-03-07"
163273;"R191420662";"2008-01-16";"2008-01-16"
173923;"R191421723";"2008-02-11";"2008-02-12"
183107;"R191421747";"2008-02-01";"2008-02-29"
178601;"R191421766";"2008-01-30";"2008-02-22"
170889;"R191421812";"2008-02-01";"2008-02-01"
170469;"R191422177";"2008-01-21";"2008-02-01"
176281;"R191422215";"2008-02-07";"2008-02-18"
168432;"R191422231";"2008-01-11";"2008-01-29"
170496;"R191422247";"2008-01-15";"2008-02-01"
170935;"R191422339";"2008-02-01";"2008-02-01"
186952;"R191422417";"2008-01-15";"2008-03-06"
170484;"R191422557";"2008-01-14";"2008-02-01"
173040;"R191422584";"2008-01-31";"2008-02-11"
171070;"R191422637";"2008-02-01";"2008-02-01"
173235;"R191422681";"2008-02-01";"2008-02-11"
170367;"R191422807";"2008-01-15";"2008-01-31"
167750;"R191422819";"2008-01-25";"2008-01-25"
171002;"R191422843";"2008-02-01";"2008-02-01"
170999;"R191422851";"2008-02-01";"2008-02-01"
170606;"R191422878";"2008-02-01";"2008-02-01"
172656;"R191422967";"2008-01-09";"2008-02-11"
170916;"R191422975";"2008-02-01";"2008-02-01"
175026;"R191423041";"2008-01-30";"2008-02-14"
170676;"R191423254";"2008-02-01";"2008-02-01"
170978;"R191423548";"2008-02-01";"2008-02-01"
170955;"R191423564";"2008-02-01";"2008-02-01"
179173;"R191423645";"2008-02-06";"2008-02-25"
170914;"R191423661";"2008-01-16";"2008-02-01"
170990;"R191423726";"2008-02-01";"2008-02-01"
183104;"R191424177";"2008-01-30";"2008-02-29"
173833;"R191424544";"2008-01-30";"2008-02-12"
169634;"R191424579";"2008-02-01";"2008-01-30"
172962;"R191424625";"2008-01-23";"2008-02-11"
178124;"R191424633";"2008-02-01";"2008-02-21"
171917;"R191424676";"2008-01-28";"2008-02-07"
171363;"R191424684";"2008-01-28";"2008-02-07"
183030;"R191424765";"2008-02-27";"2008-02-29"
170648;"R191424797";"2008-01-21";"2008-02-01"
161997;"R191424827";"2008-01-08";"2008-01-15"
172909;"R191426156";"2008-02-01";"2008-02-11"
170555;"R191426217";"2008-01-22";"2008-02-01"
171796;"R191426296";"2008-02-01";"2008-02-07"
170758;"R191426504";"2008-01-16";"2008-02-01"
170928;"R191427853";"2008-01-25";"2008-02-01"
164183;"R191427877";"2008-02-02";"2008-01-18"
170748;"R191427907";"2008-01-16";"2008-02-01"
172304;"R191428067";"2008-01-23";"2008-02-08"
167481;"R191428407";"2008-01-25";"2008-01-25"
170455;"R191428418";"2008-01-07";"2008-02-01"
172502;"R191429244";"2008-02-08";"2008-02-08"
165137;"R191429317";"2008-01-11";"2008-01-21"
163346;"R191430005";"2008-01-10";"2008-01-16"
182794;"R191430087";"2008-02-27";"2008-02-29"
173463;"R191430706";"2008-02-12";"2008-02-12"
171473;"R191430781";"2008-02-01";"2008-02-07"
174185;"R191430811";"2008-01-22";"2008-02-13"
163442;"R191431125";"2008-01-10";"2008-01-17"
169455;"R191431842";"2008-01-15";"2008-01-30"
167233;"R191431857";"2008-01-08";"2008-01-25"
166979;"R191394742";"2008-01-21";"2008-01-24"
171640;"R191373621";"2008-01-29";"2008-02-07"
178327;"R191374385";"2008-02-01";"2008-02-22"
177646;"R191389528";"2008-01-31";"2008-02-20"
171571;"R191425869";"2008-01-31";"2008-02-07"
186748;"R191380776";"2008-01-30";"2008-03-06"
164548;"R191371335";"2008-01-18";"2008-01-18"
170957;"R191371351";"2008-01-29";"2008-02-01"
187748;"R191371572";"2008-01-17";"2008-03-07"
170658;"R191371793";"2008-01-28";"2008-02-01"
171013;"R191372177";"2008-01-15";"2008-02-01"
164245;"R191372218";"2008-01-15";"2008-01-18"
173141;"R191372307";"2008-01-30";"2008-02-11"
163777;"R191372382";"2008-01-14";"2008-01-17"
171597;"R191372528";"2008-01-28";"2008-02-07"
173926;"R191372567";"2008-01-31";"2008-02-12"
178518;"R191372587";"2008-02-01";"2008-02-22"
168016;"R191372927";"2008-01-22";"2008-01-28"
167097;"R191372967";"2008-01-21";"2008-01-24"
165403;"R191372986";"2008-01-22";"2008-01-22"
174517;"R191373028";"2008-01-30";"2008-02-13"
167991;"R191373176";"2008-01-15";"2008-01-28"
165202;"R191373699";"2008-01-17";"2008-01-22"
168163;"R191373717";"2008-01-24";"2008-01-28"
165512;"R191373796";"2008-01-15";"2008-01-22"
170641;"R191373818";"2008-01-21";"2008-02-01"
171258;"R191374318";"2008-01-21";"2008-02-07"
168193;"R191374539";"2008-01-10";"2008-01-28"
175657;"R191374571";"2008-01-31";"2008-02-15"
168567;"R191374598";"2008-01-07";"2008-01-29"
165229;"R191374617";"2008-01-16";"2008-01-22"
166824;"R191374849";"2008-01-14";"2008-01-24"
170630;"R191374881";"2008-01-28";"2008-02-01"
168751;"R191374938";"2008-01-09";"2008-01-29"
175418;"R191375179";"2008-02-01";"2008-02-15"
166050;"R191375217";"2008-01-18";"2008-01-23"
162091;"R191375241";"2008-01-12";"2008-01-15"
170605;"R191375477";"2008-01-24";"2008-02-01"
176432;"R191375578";"2008-01-31";"2008-02-18"
173469;"R191376019";"2008-01-25";"2008-02-12"
162085;"R191376067";"2008-01-11";"2008-01-15"
174799;"R191376086";"2008-01-28";"2008-02-14"
171240;"R191376957";"2008-01-24";"2008-02-07"
163772;"R191376973";"2008-01-17";"2008-01-17"
171757;"R191377031";"2008-02-01";"2008-02-07"
170991;"R191377228";"2008-02-01";"2008-02-01"
176781;"R191377244";"2008-02-01";"2008-02-18"
168246;"R191377287";"2008-01-21";"2008-01-28"
165483;"R191377357";"2008-01-11";"2008-01-22"
169301;"R191377392";"2008-01-10";"2008-01-30"
176557;"R191377767";"2008-02-01";"2008-02-18"
170974;"R191377821";"2008-02-01";"2008-02-01"
168542;"R191378003";"2008-01-09";"2008-01-29"
171618;"R191378046";"2008-01-21";"2008-02-07"
178222;"R191378062";"2008-01-30";"2008-02-21"
171463;"R191378143";"2008-01-24";"2008-02-07"
170479;"R191378167";"2008-01-17";"2008-02-01"
178500;"R191378247";"2008-02-01";"2008-02-22"
173258;"R191378712";"2008-02-01";"2008-02-11"
172951;"R191378739";"2008-01-24";"2008-02-11"
172994;"R191379131";"2008-01-25";"2008-02-11"
176033;"R191379197";"2008-01-30";"2008-02-15"
169580;"R191379212";"2008-01-14";"2008-01-30"
178320;"R191379263";"2008-02-01";"2008-02-22"
182038;"R191379767";"2008-01-31";"2008-02-28"
172272;"R191379786";"2008-01-28";"2008-02-08"
169310;"R191380016";"2008-01-14";"2008-01-30"
171050;"R191380075";"2008-01-14";"2008-02-01"
169910;"R191380497";"2008-01-14";"2008-01-31"
168006;"R191380512";"2008-01-10";"2008-01-28"
176775;"R191380539";"2008-02-06";"2008-02-18"
175109;"R191380792";"2008-01-29";"2008-02-14"
181618;"R191380897";"2008-02-01";"2008-02-27"
176007;"R191380938";"2008-01-29";"2008-02-15"
172860;"R191381337";"2008-01-22";"2008-02-11"
176708;"R191381373";"2000-02-01";"2008-02-18"
171235;"R191381802";"2008-01-22";"2008-02-07"
172948;"R191381829";"2008-01-24";"2008-02-11"
168195;"R191382007";"2008-02-01";"2008-01-28"
176629;"R191382317";"2008-01-31";"2008-02-18"
168162;"R191382353";"2008-01-22";"2008-01-28"
171561;"R191382396";"2008-03-02";"2008-02-07"
171719;"R191383325";"2008-01-31";"2008-02-07"
170390;"R191383511";"2008-02-01";"2008-01-31"
188487;"R191387169";"2008-01-28";"2008-03-11"
170902;"R191387223";"2008-02-01";"2008-02-01"
196467;"R191387297";"2008-02-01";"2008-03-24"
163056;"R191389102";"2008-01-10";"2008-01-16"
169036;"R191389137";"2008-01-18";"2008-01-30"
166962;"R191389188";"2008-01-17";"2008-01-24"
173306;"R191389714";"2008-02-01";"2008-02-11"
166250;"R191389737";"2008-01-11";"2008-01-23"
168024;"R191389854";"2008-01-21";"2008-01-28"
163231;"R191389889";"2008-01-09";"2008-01-16"
168560;"R191390267";"2008-01-10";"2008-01-29"
168343;"R191390496";"2008-01-28";"2008-01-29"
164157;"R191390828";"2008-01-11";"2008-01-18"
169728;"R191391328";"2008-01-14";"2008-01-30"
164349;"R191391638";"2008-01-10";"2008-01-18"
167943;"R191392207";"2008-01-22";"2008-01-28"
172940;"R191392529";"2008-01-31";"2008-02-11"
175320;"R191392607";"2008-02-07";"2008-02-14"
161392;"R191392723";"2008-01-09";"2008-01-14"
166357;"R191392747";"2008-01-16";"2008-01-23"
173785;"R191392839";"2008-01-29";"2008-02-12"
173061;"R191393622";"2008-01-28";"2008-02-11"
168170;"R191393649";"2008-01-18";"2008-01-28"
163150;"R191393665";"2008-01-10";"2008-01-16"
172690;"R191393681";"2008-01-11";"2008-02-11"
168453;"R191393703";"2008-01-23";"2008-01-29"
166997;"R191394165";"2008-01-21";"2008-01-24"
173886;"R191394203";"2008-01-31";"2008-02-12"
165810;"R191394262";"2008-01-18";"2008-01-22"
